season,team,player,round_label,round_num,is_finals,opponent_code,DI,KI,MK,HB,GL,BH,HO,TK,RB,I5,CL,CG,FF,FA,CP,UP,CM,MI,OP,GA
2025,Adelaide,"Crouch, Matt",R2,2,False,SK,8.0,1.0,23.0,1.0,,,4.0,,1.0,7.0,5.0,,2.0,12.0,18.0,,,,,75.0
2025,Adelaide,"Cumming, Isaac",R2,2,False,SK,11.0,4.0,5.0,2.0,,,1.0,2.0,2.0,1.0,2.0,1.0,,5.0,12.0,,,2.0,,77.0
2025,Adelaide,"Curtin, Daniel",R2,2,False,SK,3.0,3.0,4.0,,,,1.0,1.0,1.0,,,,,3.0,5.0,1.0,,1.0,,70.0
2025,Adelaide,"Dawson, Jordan",R2,2,False,SK,24.0,9.0,3.0,2.0,2.0,,4.0,2.0,6.0,2.0,6.0,,3.0,4.0,22.0,2.0,2.0,2.0,1.0,83.0
2025,Adelaide,"Draper, Sid",R2,2,False,SK,4.0,4.0,4.0,,,,2.0,,1.0,2.0,1.0,,1.0,3.0,5.0,1.0,,1.0,,33.0
2025,Adelaide,"Fogarty, Darcy",R2,2,False,SK,11.0,6.0,1.0,4.0,,,1.0,,4.0,,1.0,,,2.0,8.0,1.0,3.0,,,84.0
2025,Adelaide,"Hinge, Mitch",R2,2,False,SK,10.0,6.0,9.0,,1.0,,3.0,2.0,2.0,1.0,,,,3.0,16.0,,,1.0,,73.0
2025,Adelaide,"Keane, Mark",R2,2,False,SK,14.0,6.0,7.0,,,,,6.0,1.0,,3.0,1.0,,5.0,8.0,1.0,,3.0,2.0,100.0
2025,Adelaide,"Keays, Ben",R2,2,False,SK,11.0,7.0,7.0,1.0,,,,1.0,2.0,3.0,2.0,1.0,,7.0,12.0,,2.0,,,85.0
2025,Adelaide,"Laird, Rory",R2,2,False,SK,12.0,7.0,17.0,,,,4.0,3.0,1.0,1.0,,,,4.0,26.0,,,1.0,,83.0
2025,Adelaide,"Michalanney, Max",R2,2,False,SK,11.0,3.0,3.0,,,,,1.0,2.0,,,2.0,,5.0,9.0,,,4.0,,90.0
2025,Adelaide,"Milera, Wayne",R2,2,False,SK,6.0,4.0,7.0,,,,1.0,1.0,,1.0,,,,5.0,7.0,,,2.0,,74.0
2025,Adelaide,"Murray, Nick",R2,2,False,SK,7.0,7.0,7.0,,,,2.0,4.0,1.0,,3.0,,1.0,3.0,10.0,1.0,,8.0,,95.0
2025,Adelaide,"Neal-Bullen, Alex",R2,2,False,SK,10.0,3.0,11.0,1.0,1.0,,4.0,1.0,4.0,1.0,4.0,,2.0,5.0,16.0,,,,,79.0
2025,Adelaide,"OBrien, Reilly",R2,2,False,SK,7.0,2.0,5.0,,,47.0,4.0,3.0,1.0,5.0,5.0,1.0,1.0,4.0,7.0,,,4.0,,85.0
2025,Adelaide,"Peatling, James",R2,2,False,SK,11.0,2.0,8.0,1.0,1.0,,3.0,3.0,2.0,2.0,4.0,1.0,1.0,9.0,9.0,,,1.0,,79.0
2025,Adelaide,"Rachele, Josh",R2,2,False,SK,12.0,5.0,9.0,2.0,2.0,,1.0,,6.0,2.0,3.0,,1.0,7.0,12.0,,1.0,,2.0,75.0
2025,Adelaide,"Rankine, Izak",R2,2,False,SK,10.0,3.0,18.0,2.0,1.0,,5.0,1.0,6.0,7.0,1.0,2.0,1.0,16.0,15.0,,1.0,1.0,2.0,76.0
2025,Adelaide,"Sholl, Lachlan",R2,2,False,SK,13.0,4.0,9.0,,,,2.0,2.0,3.0,5.0,1.0,1.0,,7.0,12.0,,,1.0,1.0,90.0
2025,Adelaide,"Soligo, Jake",R2,2,False,SK,16.0,3.0,13.0,1.0,,,8.0,,6.0,5.0,4.0,4.0,,13.0,17.0,,,2.0,,77.0
2025,Adelaide,"Thilthorpe, Riley",R2,2,False,SK,9.0,5.0,4.0,3.0,,5.0,3.0,1.0,3.0,1.0,6.0,,1.0,8.0,7.0,2.0,2.0,1.0,,76.0
2025,Adelaide,"Walker, Taylor",R2,2,False,SK,3.0,2.0,7.0,1.0,,1.0,4.0,,3.0,,3.0,,1.0,3.0,7.0,1.0,1.0,,,55.0
2025,Adelaide,"Worrell, Josh",R2,2,False,SK,16.0,6.0,9.0,,,,3.0,6.0,1.0,,1.0,,,8.0,14.0,,,5.0,,86.0
2025,Adelaide,"Crouch, Matt",R3,3,False,ES,13.0,7.0,19.0,,,,8.0,2.0,3.0,7.0,2.0,1.0,,13.0,20.0,,,,,73.0
2025,Adelaide,"Cumming, Isaac",R3,3,False,ES,4.0,,5.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,,,2.0,,78.0
2025,Adelaide,"Curtin, Daniel",R3,3,False,ES,8.0,5.0,5.0,1.0,,,4.0,1.0,1.0,2.0,1.0,2.0,,5.0,9.0,1.0,1.0,1.0,,76.0
2025,Adelaide,"Dawson, Jordan",R3,3,False,ES,22.0,8.0,11.0,,,,6.0,,11.0,5.0,4.0,1.0,1.0,10.0,21.0,,,1.0,,79.0
2025,Adelaide,"Draper, Sid",R3,3,False,ES,6.0,1.0,3.0,,1.0,,4.0,,2.0,1.0,3.0,,2.0,2.0,7.0,,,,,28.0
2025,Adelaide,"Fogarty, Darcy",R3,3,False,ES,11.0,9.0,3.0,3.0,1.0,,,,3.0,,5.0,,1.0,4.0,11.0,2.0,4.0,1.0,,80.0
2025,Adelaide,"Hinge, Mitch",R3,3,False,ES,13.0,1.0,3.0,1.0,,,5.0,3.0,2.0,2.0,1.0,3.0,1.0,5.0,8.0,,1.0,2.0,,80.0
2025,Adelaide,"Keane, Mark",R3,3,False,ES,8.0,1.0,2.0,,,,,4.0,1.0,,4.0,1.0,2.0,3.0,2.0,1.0,,2.0,4.0,95.0
